ID,English,Chinese_Simplified,French,German,Italian,Polish,Portuguese_Brazil,Russian,Spanish
Mission_MechHealth_Success_CEO_Acid_1,"Success - and only minor damage to your Mechs, commander, well within the projections of what Detritus can repair.",,"Vous avez gagné et vos Mechas n'ont presque pas subi de dégâts, commandant. D'après nos projections, DétriTue devrait pouvoir réparer tout ça sans problème.","Sie waren erfolgreich, Commander, und mussten nur geringen Schaden an Ihren Mechs einstecken. Diese Reparaturen kann Detritus leisten.","Success - and only minor damage to your Mechs, commander, well within the projections of what Detritus can repair.","Zwycięstwo! A do tego twoje mechy odniosły jedynie powierzchowne uszkodzenia, dowódco. Detritus się z nimi upora.","Sucesso, e com danos mínimos aos seus Mekas, comandante. Isso está completamente dentro das projeções do que a Detritus pode reparar.",Успех — притом с минимальным ущербом для мехов. Ремонтные работы такого уровня вполне по силам для «Детритуса».,"Todo un éxito y con daños mínimos en los mechs, comandante. La capacidad de reparación de Detritus podrá asumirlos con facilidad."
Mission_MechHealth_Success_CEO_Acid_2,"Your Mechs have taken only minor damage, my engineers are certain they can get the #squad back into the field quickly.",,"Vos Mechas n'ont subi que des dégâts superficiels, et mes ingénieurs m'informent que les #squad devraient bientôt être comme neufs.","Ihre Mechs haben nur geringen Schaden erlitten. Meine Techs gehen davon aus, dass die #squad schnell wieder einsatzbereit sind.","Your Mechs have taken only minor damage, my engineers are certain they can get the #squad back into the field quickly.","Twoje mechy mają tylko powierzchowne uszkodzenia. Moi inżynierowie są pewni, że #squad szybko wrócą do walki.","Seus Mekas receberam danos mínimos, meus engenheiros têm certeza que podem fazer com que o esquadrão #squad volte ao campo rapidinho.","Ваши мехи получили весьма скромные повреждения. Техники уверяют, что #squad смогут вернуться в бой в кратчайшие сроки.",Vuestros mechs apenas han sufrido daños. Mis mecánicos pondrán a los #squad en el campo de batalla muy pronto.
Mission_MechHealth_Failure_CEO_Grass_1,I'm told we'll need to divert three teams of engineers to repair your Mechs. The engineering teams have more than enough on their plates already...,,Je viens d'apprendre que trois équipes d'ingénieurs seraient nécessaires pour réparer vos Mechas. Comme s'ils n'étaient pas déjà assez occupés comme ça...,"Mir wurde gesagt, dass wir drei Techteams brauchen, um Ihre Mechs zu reparieren. Die Techs haben aber schon mehr als genug zu tun ...",메크를 수리하는데 기술자 세 팀 파견이 필요하다고 말했었죠. 기술팀들은 이미 과로사 직전입니다… ,"Poinformowano mnie, że musimy skierować aż trzy zespoły inżynierów do naprawy twoich mechów. Moje ekipy naprawcze mają za dużo pracy, aby to zrobić.",Me informaram que precisaremos dedicar três equipes de engenheiros para o reparo de seus Mekas. Como se elas já não estivessem sobrecarregadas...,"Мне сообщают, что на ремонт ваших мехов придется направить три команды техников. А у них и без того хватает хлопот...",Me dicen que tengo que destinar tres equipos de mecánicos para reparar vuestros mechs y no les faltaba trabajo precisamente...
Mission_MechHealth_Failure_CEO_Sand_1,"Your Mechs are heavily damaged; several teams of engineers have been reassigned to repairing them as we speak, even the teams devoted to civilian defense.",,"Vos Mechas ont été lourdement endommagés, et plusieurs équipes d'ingénieurs ont été envoyées les réparer, même celles qui étaient assignées à la protection des civils.","Ihre Mechs sind schwer beschädigt. Es wurden mehrere Techteams abbestellt, um sie zu reparieren, auch Teams, die eigentlich zur Verteidigung der Zivilisten vorgesehen waren.","Your Mechs are heavily damaged; several teams of engineers have been reassigned to repairing them as we speak, even the teams devoted to civilian defense.","Twoje mechy są ciężko uszkodzone. Kilka zespołów inżynieryjnych jest właśnie przekierowywanych do ich naprawy, nawet zespoły zajmujące się obroną cywilów.","Seus Mekas sofreram graves danos; várias equipes de engenheiros estão sendo realocadas para o reparo deles neste instante, até mesmo as dedicadas à defesa dos civis.","Ваши мехи получили существенные повреждения. На их ремонт брошены несколько команд техников — включая тех, кто должен заниматься укреплением обороны.","Vuestros mechs han sufrido daños graves y, para repararlos, se han reasignado varios equipos de mecánicos, incluso los que estaban dedicados a defensa de civiles."
Mission_MechHealth_Failure_CEO_Sand_2,The damage to your Mechs is extensive - we'll have to call in repair crews from the city centers if we're going to stay in the fight. And we must stay in the fight.,,Vos Mechas ont subi des dégâts importants. Nos ingénieurs travaillant aux défenses de la ville vont devoir revenir pour réparer votre escadron. Nous n'avons pas le choix.,"Ihre Mechs sind schwer beschädigt. Wir müssen Reparaturteams von den Stadtzentren abziehen, wenn wir weiterkämpfen wollen. Wir müssen kampffähig bleiben.",The damage to your Mechs is extensive - we'll have to call in repair crews from the city centers if we're going to stay in the fight. And we must stay in the fight.,"Mechy zostały dotkliwie uszkodzone. Musimy wezwać ekipy naprawcze z miast, jeśli mają dalej walczyć. A one muszą dalej walczyć.",Os danos a seus Mekas foram altos. Vamos precisar chamar as equipes de reparo das cidades se quisermos seguir na luta. E precisamos seguir na luta.,"Повреждения ваших мехов весьма значительны. Придется отозвать ремонтные команды из городов, чтобы мы смогли продолжать борьбу. А мы обязаны ее продолжать.",Los daños de los mechs son abrumadores. Tendremos que recurrir a equipos de reparación de los centros urbanos para seguir luchando. Y hay que seguir luchando.
Mission_MechHealth_Failure_CEO_Sand_3,Your Mechs are so torn up they're ready for the scrapyard. It'll take our repair crews working double shifts to get them back in fighting shape!,,Vos Mechas sont dans un si mauvais état qu'ils sont bons pour la casse. Nos équipes de réparation vont devoir travailler toute la nuit pour les remettre en état.,"Ihre Mechs sind so zerstört, dass sie schrottreif sind. Ich lass unsere Reparaturteams doppelte Schichten arbeiten, damit sie wieder einsatzbereit sind!",Your Mechs are so torn up they're ready for the scrapyard. It'll take our repair crews working double shifts to get them back in fighting shape!,"Twoje mechy są tak podziurawione, że nadają się na złom. Nasze zespoły musiałyby pracować na dwie zmiany, aby przywrócić je do stanu używalności!",Seus Mekas estão tão estragados que poderiam ir direto pro ferro velho. Vou precisar das equipes de reparo em jornada dupla para que voltem à ativa!,"Еще немного, и ваши мехи бы годились только на свалку. Техникам придется работать в две смены, чтобы привести их в приличное состояние!",Vuestros mechs están tan machacados que apenas valen para chatarra. Nuestros equipos de reparación tendrán que doblar los turnos para dejarlos listos para el combate.
Mission_MechHealth_Failure_CEO_Sand_4,We've had to call back engineers from the refugee centers to fix the damage to your '#squad'. Don't let this happen again.,,Nous avons dû aller chercher nos ingénieurs qui construisent les centres pour les réfugiés afin de réparer vos #squad. Que cela ne se reproduise plus.,"Wir mussten Techs aus den Flüchtlingszentren abziehen, um den Schaden an Ihren Mechs zu reparieren. Das darf nicht noch mal passieren.",We've had to call back engineers from the refugee centers to fix the damage to your '#squad'. Don't let this happen again.,"Musieliśmy wezwać inżynierów z centrów z uchodźcami, aby naprawić uszkodzenia. #squad, niech to się więcej nie powtórzy.","Precisamos trazer os engenheiros de volta dos campos de refugiados para consertar os danos ao seu esquadrão ""#squad"". Não deixe que isso se repita.","Нам пришлось отозвать техников из приютов для беженцев, чтобы ваши #squad смогли вернуться в бой. Что вы скажете в свое оправдание?",Hemos tenido que sacar a mecánicos de los centros de refugiados para reparar a los #squad. Que no vuelva a ocurrir.
Mission_MechHealth_Failure_CEO_Snow_1,Do not allow your Mech's reinforced hull lead to complacency. Repairing its exoskeleton is a material-heavy process with considerable cost.,,Ce n'est pas parce que vos Mechas sont blindés que vous pouvez faire n'importe quoi. Réparer un exosquelette coûte très cher et prend énormément de temps.,Der verstärkte Rumpf Ihres Mechs ist kein Grund für Größenwahn. Die Reparatur des Exoskeletts ist kostspielig und erfordert viel Material.,Do not allow your Mech's reinforced hull lead to complacency. Repairing its exoskeleton is a material-heavy process with considerable cost.,Nie daj się zwieść wzmocnionym pancerzom swoich mechów. Naprawa ich egzoszkieletu to kosztowny proces wymagający znaczących zasobów.,O casco reforçado de seus Mekas não pode te deixar negligente. Reparar os exoesqueletos deles exige materiais de custo considerável.,Не позволяйте себе расслабляться за прочными корпусами мехов. Ремонт экзоскелета требует существенного количества недешевых ресурсов.,No os confiéis debido a la estructura reforzada de los mechs. Reparar sus exoesqueletos consume muchísimos materiales y es muy costoso.
Mission_MechHealth_Failure_CEO_Snow_2,It seems you are quick to risk your Mechs and their pilots. Both are needed in the war ahead. Please be more careful.,,"Apparemment, vous n'hésitez pas à risquer vos Mechas et vos pilotes. N'oubliez pas que nous avons besoin d'eux dans cette guerre. Faites plus attention, s'il vous plaît.",Sie setzen Ihre Mechs und Piloten zu schnell aufs Spiel. Wir brauchen beides für den bevorstehenden Krieg. Bitte seien Sie vorsichtiger.,It seems you are quick to risk your Mechs and their pilots. Both are needed in the war ahead. Please be more careful.,"Wszystko wskazuje na to, że łatwo ryzykujesz życiem pilotów i ich mechami. Potrzebujemy ich, aby kontynuować walkę. Zalecam większą ostrożność.","Parece que você não hesita na hora de arriscar seus Mekas e pilotos. Precisamos de ambos nesta guerra. Por favor, tenha mais cuidado.","Вы охотно рискуете и мехами, и пилотами. Но и те, и другие еще пригодятся нам в будущих битвах. Будьте осторожнее.",Parece que no dudas a la hora de arriesgar a mechs y pilotos. Ambos nos harán falta en la guerra. Ten más cuidado.
Mission_MechHealth_Failure_CEO_Acid_1,I've had no choice but to assign all emergency engineering divisions to repair your Mechs. This will compromise Detritus' defense efforts severely.,,"Je n'ai pas eu le choix, il m'a fallu réassigner plusieurs équipes d'ingénieurs pour réparer vos Mechas, ce qui risque de nuire à la stratégie de défense de DétriTue.","Ich hatte keine andere Wahl, als alle Notfall-Techs zur Reparatur Ihrer Mechs abzuziehen. Das wird Auswirkungen auf die Verteidigung von Detritus haben.",I've had no choice but to assign all emergency engineering divisions to repair your Mechs. This will compromise Detritus' defense efforts severely.,Nie miałem wyjścia i musiałem przydzielić wszystkie awaryjne oddziały naprawcze do pracy nad twoimi mechami. To znacząco narazi wysiłki obronne korporacji Detritus.,Não tive outra opção senão alocar todos os engenheiros emergenciais para o reparo de seus Mekas. Isso irá comprometer os esforços defensivos da Detritus.,Я был вынужден перебросить все ремонтные команды быстрого реагирования на восстановление ваших мехов. Это негативно скажется на обороноспособности «Детритуса».,No me ha quedado otra que recurrir a todos los equipos de mecánicos de emergencia para reparar vuestros mechs. Esto pondrá en grave riesgo las operaciones defensivas de Detritus.
Mission_MechHealth_Failure_CEO_Acid_2,"Our repair teams report - ah, I quote... 'there's more shredded metal than Mech' and conclude with an... unoptimistic... report of the chances of repair.",,"Nos équipes de réparation m'indiquent que vos Mechas ne sont plus, je cite, que des tas de métal tordu. Pour ce qui est de les remettre en état, nos hommes ne sont guère optimistes.","Unsere Reparaturteams berichten, dass ""mehr Schrott übrig ist als Mechs"". Sie gehen davon aus, dass die Chancen auf eine erfolgreiche Reparatur schlecht sind.","Our repair teams report - ah, I quote... 'there's more shredded metal than Mech' and conclude with an... unoptimistic... report of the chances of repair.","Nasze zespoły naprawcze donoszą, cytuję: „Więcej tu poszatkowanego metalu niż mecha”. Ich meldunki mówią o... mało optymistycznych szansach na naprawę.","O relatório de nossas equipes de reparo diz... ""há mais sucata do que Meka"" e termina com um... prognóstico pessimista... das chances de reparo.","Техники сообщают... цитирую: «это не мехи, а груды обломков». Перспектива полного ремонта описывается как маловероятная.","Nuestros equipos de reparación informan de que, y cito: ""hay más chatarra que mech"". Y concluyen con un informe... poco optimista sobre las posibilidades de arreglo."
Mission_MechHealth_Failure_CEO_Acid_3,Our pilots report the #squad are so damaged they barely fit into the docking bays. We'll need to assign additional personnel for repairs.,,Nos pilotes m'indiquent que les #squad sont si endommagés qu'il a presque été impossible de les rentrer dans les hangars. Il va falloir davantage d'ingénieurs pour les réparer.,"Unsere Piloten berichten uns, dass die #squad zu beschädigt sind, um in die Mechbuchten zu passen. Wir müssen mehr Personal für die Reparaturen zuweisen.",Our pilots report the #squad are so damaged they barely fit into the docking bays. We'll need to assign additional personnel for repairs.,"Nasi piloci donoszą, że #squad są tak uszkodzeni, że ledwo mieszczą się w hangarze. Musimy przydzielić dodatkowy personel do napraw.",Nossos pilotos relatam que o esquadrão #squad está tão danificado que mal passa pelas portas do hangar. Vamos precisar de mais pessoal para os reparos.,"Пилоты сообщают: #squad получили такие повреждения, что мехи едва помещаются в ремонтные доки. Нам придется выделить дополнительный персонал.",Nuestros pilotos informan de que los #squad están tan dañados que apenas entran en los diques. Tendremos que asignar más personal para las reparaciones.
Mission_GridHealth_Briefing_CEO_Grass_1,This island's ancient power stations can barely meet your Mech's needs. Please try to prevent any damage to the Grid!,,Les centrales électriques de l'île sont si anciennes qu'elles manquent de puissance pour alimenter vos Mechas. Vous devez protéger notre Réseau à tout prix !,Diese alten Kraftwerke können kaum den Bedarf Ihres Mechs decken. Bitte vermeiden Sie jeglichen Schaden am Energienetz!,섬의 고대 발전 시설의 발전량이 메크의 사용량에 거의 맞먹습니다. 전력망에 피해 가는 것을 막아주세요! ,Stare elektrownie tej wyspy z trudem spełniają wymagania twoich mechów. Staraj się unikać uszkodzeń Sieci!,"As antiquadas estações de energia desta ilha mal suportam as necessidades de seus Mekas. Por favor, evite danos à Rede!",Древние электростанции острова едва способны обеспечивать мехи питанием. Постарайтесь всеми силами избежать дальнейших повреждений сети!,Las vetustas centrales eléctricas de la isla apenas pueden cubrir las necesidades de vuestros mechs. ¡Evitad cualquier daño a la red!
Mission_GridHealth_Briefing_CEO_Sand_1,"The Grid here can barely power your Mechs. Fight efficiently, or you'll be in the red faster than you think.",,Notre Réseau est à peine assez puissant pour alimenter vos Mechas. Battez-vous avec efficacité ou vous serez dans le rouge bien plus rapidement que prévu.,"Das Energienetz ist kaum in der Lage, Ihre Mechs zu versorgen. Kämpfen Sie effektiv, sonst sind Sie schneller im roten Bereich, als Ihnen lieb ist.","The Grid here can barely power your Mechs. Fight efficiently, or you'll be in the red faster than you think.","Sieć ledwo daje radę zasilać twoje mechy. Walcz skutecznie, inaczej będzie po nich szybciej, niż ci się wydaje.","A Rede daqui mal consegue alimentar seus Mekas. Lute com eficiência, ou ficará no vermelho mais rápido do que pensa.","Наша энергосеть едва поддерживает работу ваших мехов. Берегите ее, или энергоснабжение откажет, когда вы этого не ждете.",La red apenas puede dar suministro a vuestros mechs. Luchad con eficiencia o tendréis un apagón cuando menos lo esperéis.
Mission_GridHealth_Briefing_CEO_Snow_1,Our reactor cores are frozen like everything else. We can't spare additional power. Make the Grid a priority.,,"Nos cœurs de réacteur sont gelés, comme tout le reste, ici. Et nous avons besoin de toute l'énergie dont nous disposons. Protéger le Réseau doit être votre priorité absolue.",Unsere Reaktorkerne sind wie alles andere auch gefroren. Wir haben keine zusätzliche Energie übrig. Das Energienetz hat Priorität.,Our reactor cores are frozen like everything else. We can't spare additional power. Make the Grid a priority.,"Rdzenie naszych reaktorów są zamrożone, tak jak wszystko inne. Nie mamy dodatkowej energii. Chroń Sieć Zasilania przede wszystkim.",Os núcleos de nossos reatores estão congelados como todo o resto. Não temos energia de sobra. A Rede deve ser sua prioridade.,"Наши реакторы во льду, как и все остальное. Лишней энергии у нас нет, так что инфраструктура — ваш первый приоритет.","Nuestros núcleos de reactores están congelados, como todo. No podemos prescindir de más energía. Dad más prioridad a la red."
Mission_GridHealth_Briefing_CEO_Snow_2,My power output in this region is... <Connection Lost> ... <Grid Power Low>,,Notre alimentation en énergie dans la région est... <Connexion perdue> ... <Puissance Réseau trop faible>,Die Energieleistung in dieser Region ist ... <Verbindung abgebrochen> ... <Netzenergie niedrig>,My power output in this region is... <Connection Lost> ... <Grid Power Low>,Produkcja energii w tym regionie jest... <Utracono połączenie>... <Niski stan Sieci Zasilania>,Minha produção de energia nesta região é... <Conexão perdida> ... <Energia de Rede Baixa>,Уровень мощности в регионе... <Соединение разорвано> ... <низкая мощность энергосети>,Mi producción eléctrica en esta región es... <Pérdida de conexión>... <Energía de red baja>
Mission_GridHealth_Briefing_CEO_Acid_1,"The Grid here can only provide limited power. If it suffers any damage, you and the #squad may not have enough power to fight.",,"Notre Réseau ne peut prodiguer qu'une puissance limitée dans la région. S'il subit des dégâts, les #squad n'auront peut-être plus assez d'énergie pour combattre.","Das Netz hier liefert nur begrenzt Energie. Wenn es beschädigt wird, haben Sie und die #squad möglicherweise nicht genug Energie zum Kämpfen.","The Grid here can only provide limited power. If it suffers any damage, you and the #squad may not have enough power to fight.","Tutejsza Sieć może dostarczyć ograniczone zasilanie. Jeżeli zostanie uszkodzona, ty i #squad możecie nie mieć wystarczająco mocy, aby walczyć.","A Rede tem energia limitada aqui. Se sofrer qualquer dano, você e #squad podem não ter energia o suficiente para lutar.",Энергосеть обеспечивает нас весьма ограниченной мощностью. Новые повреждения — и #squad могут остаться без энергоснабжения.,"Aquí, la red tiene una capacidad limitada. Si sufre algún daño, puede que los #squad y tú no tengáis energía suficiente para el combate."
Mission_GridHealth_Briefing_CEO_Acid_2,"The Grid here was never intended to power something like your Mechs. We've made it work, but barely - minimize damage to the Grid if you can.",,"Le Réseau local n'a jamais été prévu pour alimenter quelque chose d'aussi gros que vos Mechas. Ça fonctionne, mais tout juste, alors, évitez qu'il subisse des dégâts.","Das Energienetz war nie vorgesehen, um Mechs und Ähnliches zu versorgen. Wir haben es zum Laufen gebracht ... gerade so. Halten Sie den Schaden am Energienetz möglichst gering.","The Grid here was never intended to power something like your Mechs. We've made it work, but barely - minimize damage to the Grid if you can.","Tutejsza Sieć nigdy nie była tworzona z myślą o zasilaniu czegoś takiego jak wasze mechy. Wprowadziliśmy drobne usprawnienia, ale starajcie się bronić Sieci, gdy tylko możecie.","A Rede daqui não foi planejada para alimentar nada como seus Mekas. Demos um jeito, mas por pouco, minimize os danos à Rede se puder.","Местная инфраструктура никогда не была рассчитана на энергообеспечение мехов. Пока все работает, но с большим трудом. Постарайтесь обойтись без новых инцидентов.","La red local no estaba concebida para dar energía a algo como vuestros mechs. Hemos conseguido que funcione, pero va justita. Minimizad los daños a la red en lo posible."
Mission_GridHealth_Success_CEO_Sand_1,Looks like the Grid held - thanks to you fighting smart. We need all the power we can spare for the war ahead.,,On dirait que le Réseau a tenu. Heureusement que vous avez fait attention ! Nous allons avoir besoin de toute la puissance possible si nous voulons gagner cette guerre.,Das Energienetz hat scheinbar gehalten – dank Ihres klugen Kampfstils. Wir brauchen möglichst viel Energie für den bevorstehenden Krieg.,Looks like the Grid held - thanks to you fighting smart. We need all the power we can spare for the war ahead.,"Wygląda na to, że Sieć wytrzymała. To zasługa twojego sprytu bojowego. Potrzebujemy jak najwięcej mocy, aby przetrwać wojnę.",Parece que a Rede aguentou. Obrigada por lutar com sabedoria. Precisamos de toda energia possível para a guerra que nos aguarda.,"Похоже, вашими стараниями энергосеть устояла. Это хорошо: в будущем нам потребуются все доступные мощности.",Parece que la red ha aguantado gracias a vuestra inteligente estrategia. Necesitamos toda la energía disponible para la guerra.
Mission_GridHealth_Success_CEO_Snow_1,Everything is operating at peak efficiency. I thank you.,,Tout fonctionne à pleine capacité. Merci.,Alles funktioniert mit höchster Effizienz. Ich danke Ihnen.,Everything is operating at peak efficiency. I thank you.,Wszystko funkcjonuje na najwyższych obrotach. Dziękuję.,Tudo operando em plena eficiência. Obrigado.,Все работает с оптимальной эффективностью. Примите мою благодарность.,Todo está operando con máxima eficiencia. Os lo agradezco.
Mission_GridHealth_Success_CEO_Acid_1,"The Grid held, commander. The sector still has power. Detritus thanks you and the #squad.",,"Le Réseau a tenu et toute la région est encore alimentée en énergie, commandant. DétriTue vous remercie, vous et les #squad.","Das Energienetz hat gehalten, Commander. Der Sektor hat nach wie vor Energie. Detritus dankt Ihnen und Ihrem Team.","The Grid held, commander. The sector still has power. Detritus thanks you and the #squad.","Sieć wytrzymała, dowódco. Sektor wciąż jest zasilany. Dziękuję w imieniu korporacji - ty i #squad dobrze się spisaliście.","A Rede aguentou firme, comandante. O setor ainda tem energia. Detritus agradece a você e #squad.","Командир, инфраструктура устояла, энергообеспечение сектора не нарушено. #squad, «Детритус» благодарит вас.","La red ha resistido, comandante. El sector sigue teniendo energía. Detritus os lo agradece a ti y a los #squad."
Mission_GridHealth_Success_CEO_Acid_2,"The Grid's power supply was uninterrupted. You fought conservatively and efficiently, commendable.",,"Notre Réseau n'a pas subi la moindre coupure d'énergie. Vous avez fait preuve d'une grande efficacité au combat, et je vous en félicite.","Die Energiezufuhr im Netz wurde nicht unterbrochen. Sie haben konservativ und effektiv gekämpft, vorbildlich.","The Grid's power supply was uninterrupted. You fought conservatively and efficiently, commendable.","Zasilanie Sieci nie zostało przerwane. Walczyliście oszczędnie i skutecznie, co zasługuje na pochwałę.","O suprimento de energia da Rede não foi interrompido. Você lutou com eficiência e moderação, louvável.",Перебои с энергообеспечением не замечены. Вы сражались сдержанно и разумно. Одобряю.,"El suministro eléctrico de la red no ha sufrido interrupciones. Habéis luchado de forma conservadora y eficiente, algo muy meritorio."
Mission_GridHealth_Failure_CEO_Grass_1,"The Vek are gone, but the casualty reports are still coming in. And we haven't even started assessing damage to the island's infrastructure.",,"Les Veks ont été chassés, mais nous continuons de recevoir des rapports et le nombre de victimes ne cesse de grimper. Et je ne parle même pas des dégâts subis par nos infrastructures.","Die Vek sind verschwunden, aber es kommen immer noch Verlustberichte herein. Und wir kennen den Schaden an der Infrastruktur der Insel noch nicht.","Vek이 사라졌지만, 아직 사상자 보고가 계속 들어오고 있습니다. 아직 우리는 섬의 기반 시설 피해조차 가늠하지 못했는데 말이죠.","Veki odeszły, ale raporty o ofiarach wciąż napływają. A nawet nie zaczęliśmy jeszcze zliczania uszkodzeń infrastrukturalnych...","Os Vek se foram, mas os relatórios de baixas continuam chegando. E ainda nem começamos a avaliar o dano causado à infraestrutura da ilha.","Векков не осталось, но сообщения о жертвах продолжают поступать. И это мы еще не начали анализ ущерба инфраструктуре острова.","Ya no quedan vek, pero siguen llegando informes de bajas. Y ni siquiera hemos empezado a evaluar los daños a las infraestructuras de la isla."
Mission_GridHealth_Failure_CEO_Grass_2,The Vek have caused massive damage in the region despite your efforts. We may need to re-examine our tactics.,,"En dépit de tous vos efforts, les Veks ont causé de terribles dégâts à la région. Nous allons peut-être devoir réévaluer notre stratégie.",Die Vek haben in der Region trotz Ihres Einsatzes großen Schaden angerichtet. Vielleicht müssen wir unsere Taktik überdenken.,노력에도 불구하고 Vek이 이 지역에 막대한 피해를 줬습니다. 우리 전략을 재검토해야 할지도 모릅니다. ,Pomimo naszych starań veki spowodowały znaczne szkody w regionie. Być może musimy przemyśleć naszą taktykę...,Os Vek causaram graves danos à região apesar de seus esforços. Talvez tenhamos que revisar nossas táticas.,"Несмотря на все ваши усилия, векки смогли причинить региону колоссальный ущерб. Возможно, стоить пересмотреть нашу тактику.",Los vek han causado daños ingentes en la región a pesar de vuestros esfuerzos. Puede que tengamos que replantearnos la estrategia.
Mission_GridHealth_Failure_CEO_Sand_1,"Many lives were lost today... if this continues, there'll be no more of my people to protect.",,"Nous avons subi beaucoup de pertes, aujourd'hui. Si cela continue, nous n'aurons plus personne à protéger.","Heute haben wir viele Leben verloren ... Wenn das so weitergeht, muss bald niemand mehr beschützt werden.","Many lives were lost today... if this continues, there'll be no more of my people to protect.","Straciliśmy dziś wielu ludzi... Jeśli pójdzie tak dalej, nie będziemy mieli kogo chronić.","Perdemos muitas vidas hoje... se isso continuar, não haverá mais povo para ser protegido.","Сегодняшний день унес множество жизней... Если так пойдет и дальше, то скоро защищать будет некого.","Hoy se han perdido muchas vidas... Si esto sigue así, no me quedará nadie a quien proteger."
Mission_GridHealth_Failure_CEO_Sand_2,"The Grid took massive damage, and the casualties... unacceptable. I need you to protect my people, not let them be slaughtered!",,"Notre Réseau a subi d'énormes dégâts, et nos pertes... leur nombre est proprement inacceptable. Je vous ai demandé de protéger les nôtres, pas de les laisser se faire massacrer !","Das Energienetz hat großen Schaden erlitten und die Verluste ... sind inakzeptabel. Meine Leute müssen beschützt werden, nicht abgeschlachtet!","The Grid took massive damage, and the casualties... unacceptable. I need you to protect my people, not let them be slaughtered!","Sieć została dotkliwie uszkodzona, a straty w ludziach są... nie do zaakceptowania. Wymagam, abyście chronili moich ludzi, nie wystawiali ich na rzeź!","A Rede sofreu graves danos, e as baixas... inaceitáveis. Preciso que você proteja meu povo, em vez de deixar que ele seja massacrado!","Инфраструктура понесла колоссальный урон, а число жертв... просто недопустимое. Ваша задача — защищать людей, а не смотреть, как они гибнут.","La red ha sufrido daños gravísimos y las bajas son... inaceptables. ¡Tenéis que proteger a mi gente, no dejar que la masacren!"
Mission_GridHealth_Failure_CEO_Sand_3,"Did you come from the future to ruin us? The Grid is damaged, we have no idea if we can repair it - and the casualty reports? They're still coming in.",,"Venez-vous de l'avenir juste pour causer notre perte ? Le Réseau est endommagé, nous ignorons si nous pourrons le réparer. Et nos pertes... leur nombre est colossal.","Sind Sie aus der Zukunft gekommen, um uns zu ruinieren? Das Energienetz ist beschädigt, wir wissen nicht, ob wir es reparieren können, und die Verlustberichte reißen nicht ab.","Did you come from the future to ruin us? The Grid is damaged, we have no idea if we can repair it - and the casualty reports? They're still coming in.","Czy przybyliście z przyszłości, aby nas zrujnować? Sieć Zasilania jest uszkodzona i nie wiemy, czy zdołamy ją naprawić. Z kolei raporty o stratach w ludziach wciąż napływają.","Você veio do futuro para acabar com a gente? A Rede está danificada, não temos ideia se é reversível... E os relatórios de baixas? Não param de chegar.","Вы что, прибыли из будущего смотреть, как мы гибнем? Энергосеть и без того на ладан дышит, а сообщения о потерпевших не перестают прибывать.",¿Habéis venido del futuro para abocarnos al desastre? La red está dañada y no sabemos si podremos repararla. ¿Y las bajas? No dejan de llegar informes.
Mission_GridHealth_Failure_CEO_Snow_1,"With that much damage to the Power Grid, more of my mechanical brethren must shut down. Others are permanently damaged and cannot be reactivated.",,"Notre Réseau a subi tellement de dégâts que nous allons devoir éteindre davantage de nos frères mécaniques. Quant à ceux qui sont endommagés, impossible de les réactiver.",Durch den großen Schaden am Energienetz müssen sich noch mehr meiner mechanischen Brüder abschalten. Andere sind permanent beschädigt und können nicht reaktiviert werden.,"With that much damage to the Power Grid, more of my mechanical brethren must shut down. Others are permanently damaged and cannot be reactivated.",Przy takich uszkodzeniach Sieci Zasilania musieliśmy wyłączyć kolejne grupy moich mechanicznych braci. Inni są na stale uszkodzeni i nigdy ich nie reaktywujemy.,"Com tanto dano à Rede de Energia, minha prole mecânica precisará ser reduzida. Alguns estão permanentemente danificados e não poderão ser reativados.",Такой ущерб энергосети заставит многих моих механических сородичей отключиться. А многие другие слишком повреждены и не могут быть активированы заново.,"Con tantos daños a la red eléctrica, muchos de mis hermanos mecánicos tendrán que desconectarse, mientras que otros han sufrido daños permanentes y no podrán reactivarse."
Mission_GridHealth_Failure_CEO_Acid_1,"The Grid suffered too much damage in the fighting, commander. Detritus will have to reassess our chances of survival in the region.",,"Le Réseau a subi trop de dégâts durant les combats, commandant. DétriTue va devoir réévaluer nos chances de survie dans la région.","Das Energienetz hat im Kampf zu viel Schaden erlitten, Commander. Detritus muss unsere Überlebenschancen in der Region neu bewerten.","The Grid suffered too much damage in the fighting, commander. Detritus will have to reassess our chances of survival in the region.","Sieć została za bardzo uszkodzona w walce, dowódco. Korporacja Detritus będzie musiała ponownie przeanalizować szanse na przetrwanie w tym regionie.","A Rede sofreu muito dano durante a luta, comandante. Detritus terá que reavaliar nossas chances de sobrevivência na região.","Командир, инфраструктура понесла слишком сильный ущерб в процессе боя. Нам придется пересмотреть расчетные вероятности выживания региона.","La red ha sufrido demasiados daños en los combates, comandante. Detritus tendrá que reevaluar nuestras probabilidades de supervivencia en la región."
