ID,English,Chinese_Simplified,French,German,Italian,Polish,Portuguese_Brazil,Russian,Spanish
MissionStart_Artificial_2,Update: Multiple targets detected,,Mise à jour : Cibles multiples détectées,Update: Mehrere Ziele entdeckt,상황 상황 갱신: 다수 목표 감지,Aktualizacja: wykryto wiele celów,Atualização: múltiplos alvos detectados,Сообщение: замечена группа целей,Aviso: Detectados múltiples objetivos
Mission_ResetTurn_Artificial_1,Update: Localized breach completed,,Mise à jour : Brèche localisée terminée,Update: Lokaler Zeitsprung abgeschlossen,상황 상황 갱신: 국지 균열 시행 완료,Aktualizacja: zlokalizowany wyłom gotowy,Atualização: fenda localizada concluída,Сообщение: локальный переход завершен,Aviso: Fisura localizada activada
MissionEnd_Dead_Artificial_1,Update: Mission successful\nObjective: Completed,,Mise à jour : Mission accomplie\nObjectif : Accompli,Update: Mission erfolgreich\nZiel: Abgeschlossen,상황 갱신: 임무 성공적\n목표: 완수,Aktualizacja: misja ukończona\nZadanie: wykonane,Atualização: missão bem-sucedida\nObjetivo: concluído,Сообщение: задание успешно\nЦель: достигнута,Aviso: Misión completada con éxito\nObjetivo: Alcanzado
MissionEnd_Dead_Artificial_2,Update: Mission complete\nWeapons: Offline,,Mise à jour : Mission terminée\nArmes : Hors ligne,Update: Mission abgeschlossen\nWaffen: Offline,상황 갱신: 임무 완수\n무장: 오프라인,Aktualizacja: misja wykonana\nBroń: wyłączona,Atualização: missão concluída\nArmas: desligadas,Сообщение: задание завершено\nВооружение: деактивировано,Aviso: Misión completada\nArmamento: Inactivo
MissionEnd_Retreat_Artificial_1,Update: Hostiles retreating,,Mise à jour : Repli de l'ennemi,Update: Gegner ziehen sich zurück,상황 갱신: 적대 세력 후퇴,Aktualizacja: wróg wycofuje się,Atualização: inimigos recuando,Сообщение: противник отступает,Aviso: Enemigo en retirada
MissionFinal_Start_Artificial_1,Emergency: Power Grid out of range,,Urgence : Réseau hors de portée,Notfall: Energienetz außer Reichweite,비상: 전력망 범위 벗어남,Uwaga: poza zasięgiem Sieci Zasilania,Emergência: Rede de Energia fora de alcance,Тревога: энергосеть недоступна,Emergencia: Red eléctrica fuera de alcance
MissionFinal_StartResponse_Artificial_1,Update: Pylons incoming,,Mise à jour : Pylônes en approche,Update: Pylonen im Anflug,상황 갱신: 전력탑 접근 중,Aktualizacja: zbliżają się pylony,Atualização: pilares chegando,Сообщение: приближаются пилоны,Aviso: Torres en camino
MissionFinal_FallResponse_Artificial_1,Update: Island collapsing,,Mise à jour : Effondrement de l'île,Update: Insel bricht zusammen,상황 갱신: 지반 붕괴 중,Aktualizacja: wyspa traci stabilność,Atualização: ilha em colapso,Сообщение: остров разрушается,Aviso: Colapso de isla
MissionFinal_Bomb_Artificial_1,Update: Target acquired\nMission: Destroy Vek hive,,Mise à jour : Cible acquise\nMission : Détruire la ruche vek,Update: Ziel erhalten\nMission: Zerstöre das Vek-Nest,상황 갱신: 목표 포착\n임무: Vek 둥지 파괴,Aktualizacja: cel namierzony\nMisja: zniszczyć ul veków,Atualização: alvo localizado\nMissão: destruir colônia Vek,Сообщение: цель обнаружена\nЗадание: уничтожить улей векков,Aviso: Objetivo adquirido\nMisión: Destruir colmena vek
MissionFinal_CaveStart_Artificial_1,Priority Update: Defend the bomb,,Mise à jour prioritaire : Défendre la bombe,Neue Priorität: Verteidige die Bombe,우선도 상황 갱신: 폭탄 방어,Nowy priorytet: obroń bombę,Atualização prioritária: defender a bomba,Важное сообщение: необходимо защитить бомбу,Aviso prioritario: Defender la bomba
MissionFinal_BombArmed_Artificial_1,Priority Update: Bomb armed,,Mise à jour prioritaire : Bombe armée,Neue Priorität: Bombe ist scharf,우선도 상황 갱신: 폭탄 작동,Nowy priorytet: bomba uzbrojona,Atualização prioritária: bomba armada,Важное сообщение: взрыватель активирован,Aviso prioritario: Bomba armada
PodIncoming_Artificial_1,Update: Pod detected,,Mise à jour : Capsule détectée,Update: Zeitkapsel entdeckt,상황 갱신: 포드 감지됨,Aktualizacja: wykryto kapsułę,Atualização: Cápsula detectada,Сообщение: обнаружена капсула,Aviso: Cápsula detectada
PodResponse_Artificial_1,New Secondary Objective: Acquire Pod resources,,Nouvel objectif secondaire : Acquérir les ressources de la capsule,Neues Sekundärziel: Kapselressourcen erhalten,신규 부차 목표: 포드 자원 확보,Nowe zadanie drugorzędne,Novo objetivo secundário: obter recursos da Cápsula,Новая второстепенная цель: забрать ресурсы из капсулы,Nuevo objetivo secundario: Adquirir recursos de cápsula
PodCollected_Self_Artificial_1,Update: Pod acquired,,Mise à jour : Capsule acquise,Update: Zeitkapsel erhalten,상황 갱신: 포드 확보됨,Aktualizacja: kapsuła namierzona,Atualização: Cápsula obtida,Сообщение: капсула подобрана,Aviso: Cápsula adquirida
PodDestroyed_Obs_Artificial_1,Update: Pod destroyed,,Mise à jour : Capsule détruite,Update: Zeitkapsel zerstört,상황 갱신: 포드 파괴,Aktualizacja: kapsuła zniszczona,Atualização: Cápsula destruída,Сообщение: капсула уничтожена,Aviso: Cápsula destruida
Secret_DeviceSeen_Mountain_Artificial_1,Update: Anomaly detected in mountain,,Mise à jour : Anomalie détectée dans les montagnes,Update: Anomalie in Berg entdeckt,상황 갱신: 산악지형에서 이상 신호 감지,Aktualizacja: wykryto anomalię w skałach,Atualização: anomalia detectada na montanha,Сообщение: в горе обнаружена аномалия,Aviso: Anomalía detectada en montaña
Secret_DeviceSeen_Ice_Artificial_1,Update: Anomaly detected under ice,,Mise à jour : Anomalie détectée sous la glace,Update: Anomalie unter Eis entdeckt,상황 갱신: 얼음 아래서 이상 신호 감지,Aktualizacja: wykryto anomalię pod lodem,Atualização: anomalia detectada sob o gelo,Сообщение: подо льдом обнаружена аномалия,Aviso: Anomalía detectada bajo el hielo
Secret_DeviceUsed_Artificial_1,Transmitter: Activated,,Émetteur : Activé,Transmitter: Aktiviert,전송기: 활성화됨,Przekaźnik: włączony,Transmissor: ativado,Передатчик: активирован,Transmisor: Activado
Secret_Arriving_Artificial_1,Update: Anomaly incoming,,Mise à jour : Anomalie en approche,Update: Anomalie nähert sich,상황 갱신: 이상 신호 접근 중,Aktualizacja: zbliża się anomalia,Atualização: anomalia se aproximando,Сообщение: приближается аномалия,Aviso: Anomalía en camino
Emerge_Detected_Artificial_1,Warning: Vek approaching surface,,Alerte : Veks en approche de la surface,Achtung: Vek nähern sich Oberfläche,경고: Vek 지표 접근 중,Uwaga: veki zbliżają się do powierzchni,Aviso: Vek se aproximando da superfície,Внимание: векки вблизи поверхности,Alerta: Vek aproximándose a la superficie
Emerge_Detected_Artificial_2,Warning: Enemy activity,,Alerte : Activité ennemie,Achtung: Feindliche Aktivität,경고: 적 활동,Uwaga: aktywność wroga,Aviso: atividade inimiga,Внимание: вражеская активность,Alerta: Actividad enemiga
Emerge_Success_Artificial_1,Warning: Vek surfacing,,Alerte : Veks en train d'émerger,Achtung: Vek taucht auf,경고: Vek 부상 중,Uwaga: wynurzają się veki,Aviso: Vek vindo à superfície,Внимание: векки выходят на поверхность,Alerta: Vek emergiendo
Emerge_FailedMech_Artificial_1,Activating: Ground stabilizers,,Activation : Stabilisateurs du sol,Aktivierung: Bodenstabilisatoren,활성화: 지면 안정기,Włączanie: stabilizatory gruntu,Ativando: estabilizantes de solo,Активация: стабилизаторы поверхности,Activando: Estabilizadores terrestres
Emerge_FailedMech_Artificial_2,Update: Diverting power to ground stabilizers,,Mise à jour : Envoi d'énergie aux stabilisateurs du sol,Update: Leite Energie zu Bodenstabilisatoren um,상황 갱신: 지면 안정기로 전력 전환 중,Aktualizacja: przekierowywanie zasilania do stabilizatorów gruntu,Atualização: desviando energia para estabilizantes de solo,Сообщение: подача энергии на стабилизаторы поверхности,Aviso: Desviando energía a estabilizadores terrestres
Emerge_FailedVek_Artificial_1,Update: Vek pathing blocked by Vek,,Mise à jour : Déplacements des Veks bloqués par d'autres Veks,Update: Weg von Vek versperrt,상황 갱신: Vek에 의해 Vek 경로 차단,Aktualizacja: vek zablokował trasę innego veka,Atualização: movimentação Vek bloqueada por Vek,Сообщение: маршрут векка заблокирован векком,Aviso: Ruta vek bloqueada por vek
Mech_LowHealth_Artificial_1,Damage Report: Critical,,Rapport de dégâts : État critique,Schadensbericht: Kritisch,피해 상황: 치명적,Raport obrażeń: krytyczne,Relatório de danos: crítico,Уровень повреждений: критический,Informe de daños: Críticos
Mech_Webbed_Artificial_1,Warning: Mobility compromised,,Alerte : Mobilité compromise,Achtung: Mobilität gefährdet,경고: 기동성 손상됨,Uwaga: brak mobilności,Aviso: mobilidade comprometida,Внимание: нарушение подвижности,Alerta: Movilidad comprometida
Mech_Webbed_Artificial_2,Warning: Mobility at 0%,,Alerte : Mobilité à 0 %,Achtung: Mobilität bei 0%,경고: 기동력 0%,Uwaga: poziom mobilności 0%,Aviso: mobilidade em 0%,Внимание: уровень подвижности — 0%,Alerta: Movilidad al 0%
Mech_Shielded_Artificial_1,Status: Shield at 100%,,Statut : Bouclier à 100 %,Status: Schild bei 100%,상태: 방어막 100%,Stan: osłona 100%,Situação: escudo em 100%,Состояние: уровень щита — 100%,Estado: Escudo al 100%
Mech_Shielded_Artificial_2,Status: Shield activated,,Statut : Bouclier activé,Status: Schild aktiviert,상태: 방어막 활성화,Stan: osłona aktywna,Situação: escudo ativado,Состояние: щит активирован,Estado: Escudo activado
Mech_Repaired_Artificial_1,Update: Repairs complete,,Mise à jour : Réparations terminées,Update: Reparaturen abgeschlossen,상황 갱신: 수리 완료,Aktualizacja: naprawa ukończona,Atualização: reparos concluídos,Сообщение: ремонт завершен,Aviso: Reparación completada
Pilot_Level_Self_Artificial_1,Tactical Efficiency: Updated,,Efficacité tactique : Mise à jour,Taktische Effizienz: Aktualisiert,전술 효율: 상황 갱신됨,Efektywność taktyczna: odnowiona,Eficiência tática: atualizada,Боевая эффективность: обновлена,Eficiencia táctica: Actualizada
Pilot_Level_Obs_Artificial_1,#main_reverse: Evaluating...\nTactical Efficiency: Increased,,#main_reverse : Évaluation...\nEfficacité tactique : Améliorée,#main_reverse: Auswertung ...\nTaktische Effizienz: Erhöht,#main_reverse: 평가 중...\n전술 효율: 증가,#main_reverse: szacowanie...\nEfektywność taktyczna: zwiększona,#main_reverse: avaliando...\nEficiência tática: aumentada,#main_reverse: проводится оценка...\nБоевая эффективность: повышена,#main_reverse: Evaluando...\nEficiencia táctica: Aumentada
Pilot_Level_Obs_Artificial_2,#squad: Evaluating...\nTactical Efficiency: Increased,,#squad : Évaluation...\nEfficacité tactique : Améliorée,#squad: Auswertung ...\nTaktische Effizienz: Erhöht,#squad: 평가 중...\n전술 효율: 증가,#squad: szacowanie...\nEfektywność taktyczna: zwiększona,#squad: avaliando...\nEficiência tática: aumentada,#squad: проводится оценка...\nБоевая эффективность: повышена,#squad: Evaluando...\nEficiencia táctica: Aumentada
Mech_ShieldDown_Artificial_1,Status: Shield at 0%,,Statut : Bouclier à 0 %,Status: Schild bei 0%,상태: 방어막 0%,Stan: osłona 0%,Situação: escudo em 0%,Состояние: уровень щита — 0%,Estado: Escudo al 0%
Mech_ShieldDown_Artificial_2,Warning: Shield compromised,,Alerte : Bouclier compromis,Achtung: Schild in Gefahr,경고: 방어막 손상됨,Uwaga: brak osłony,Aviso: escudo comprometido,Внимание: щит выведен из строя,Alerta: Escudo comprometido
Mech_ShieldDown_Artificial_3,Warning: Shield failure,,Alerte : Coupure du bouclier,Achtung: Schild versagt,경고: 방어막 손실,Uwaga: awaria osłony,Aviso: falha no escudo,Внимание: отказ щита,Alerta: Fallo de escudo
Vek_Drown_Artificial_1,Update: Vek submerged\nSecondary Update: Vek life signs have ceased,,Mise à jour : Vek submergé\nMise à jour secondaire : Plus aucun signe de vie du Vek,Update: Vek untergetaucht\nSekundäres Update: Vek-Lebenszeichen werden schwächer,상황 갱신: Vek 침수됨\n추가 상황 갱신: Vek 생명 신호 정지,Aktualizacja: vek zanurzony\nPonowna aktualizacja: brak oznak życia veka,Atualização: Vek submergido\nAtualização secundária: sinais vitais do Vek cessaram,Сообщение: векк ниже уровня поверхности\nДополнительно: жизнедеятельность векка прекращена,Aviso: Vek sumergido\nAviso secundario: Signos vitales de vek ausentes
Vek_Drown_Artificial_2,Update: Vek submerged,,Mise à jour : Vek submerg,Update: Vek untergetaucht,상황 갱신: Vek 침수됨,Aktualizacja: vek zanurzony,Atualização: Vek submergido,Сообщение: векк ниже уровня поверхности,Aviso: Vek sumergido
Vek_Fall_Artificial_1,Update: Vek falling at terminal velocity,,Mise à jour : Vek tombant à vélocité terminale,Update: Vek stürzt mit Endgeschwindigkeit,상황 갱신: Vek 종단속도로 낙하 중,Aktualizacja: vek spada z prędkością śmiertelną,Atualização: Vek caindo em velocidade terminal,Сообщение: скорость снижения векка несовместима с выживанием,Aviso: Vek en caída a velocidad terminal
Vek_Fall_Artificial_2,Update: Vek falling at increasing velocity,,Mise à jour : Vek tombant à vélocité croissante,Update: Vek stürzt mit steigender Geschwindigkeit,상황 갱신: Vek 낙하 속도 증가 중,Aktualizacja: vek spada z coraz większą prędkością,Atualização: Vek caindo em velocidade crescente,Сообщение: векк снижается с положительным ускорением,Aviso: Vek en caída a velocidad creciente
Vek_Smoke_Artificial_1,Update: Airborne particles have slowed Vek reflexes,,Mise à jour : Les particules dans l'air ont ralenti les réflexes du Vek,Update: Partikel in der Luft haben Vek-Reflexe verlangsamt,상황 갱신: 공중 입자가 Vek 반사신경 저해,Aktualizacja: obłok cząsteczek ogranicza reakcje veka,Atualização: partículas no ar reduziu reflexos do Vek,Сообщение: взвесь частиц в воздухе снижает рефлексы векков,Aviso: Las partículas suspendidas han reducido los reflejos del vek
Vek_Smoke_Artificial_2,Update: Airborne particles have halted Vek attack,,Mise à jour : Les particules dans l'air ont stoppé l'assaut vek,Update: Partikel in der Luft haben Vek-Angriff gestoppt,상황 갱신: 공중 입자가 Vek 공격 중지,Aktualizacja: obłok cząsteczek powstrzymał atak veka,Atualização: partículas no ar deteve o ataque do Vek,Сообщение: взвесь частиц в воздухе прерывает атаку векка,Aviso: Las partículas suspendidas han detenido el ataque del vek
Vek_Smoke_Artificial_3,Update: Vek attack compromised,,Mise à jour : Assaut vek compromis,Update: Vek-Angriff kompromittiert,상황 갱신: Vek 공격 능력 저하,Aktualizacja: vek niezdolny do ataku,Atualização: ataque do Vek comprometido,Сообщение: эффективность атаки векков снижена,Aviso: Ataque de vek comprometido
Vek_Frozen_Artificial_1,Update: Vek is frozen.,,Mise à jour : Vek gelé,Update: Vek eingefroren,상황 갱신: Vek 빙결됨,Aktualizacja: vek zamrożony,Atualização: Vek congelado,Сообщение: векк заморожен,Aviso: Vek congelado
Vek_Frozen_Artificial_2,Update: Vek mobility at 0%,,Mise à jour : Mobilité des Veks à 0 %,Update: Vek-Mobilität bei 0%,상황 갱신: Vek 기동력 0%,Aktualizacja: poziom mobilności veka 0%,Atualização: mobilidade do Vek em 0%,Сообщение: уровень подвижности векка — 0%,Aviso: Movilidad de vek al 0%
VekKilled_Self_Artificial_1,Update: Target destroyed,,Mise à jour : Cible détruite,Update: Ziel zerstört,상황 갱신: 목표 파괴,Aktualizacja: cel zniszczony,Atualização: alvo destruído,Сообщение: цель уничтожена,Aviso: Objetivo destruido
VekKilled_Self_Artificial_2,Update: Target deleted,,Mise à jour : Cible supprimée,Update: Ziel entdeckt,상황 갱신: 목표 제거됨,Aktualizacja: cel unicestwiony,Atualização: alvo excluído,Сообщение: цель ликвидирована,Aviso: Objetivo eliminado
VekKilled_Self_Artificial_3,Update: Enemy obstruction removed,,Mise à jour : Obstruction ennemie supprimée,Update: Gegnerisches Hindernis entfernt,상황 갱신: 적 방해 제거됨,Aktualizacja: wróg usunięty,Atualização: obstáculo inimigo removido,Сообщение: противник устранен,Aviso: Obstáculo enemigo eliminado
VekKilled_Self_Artificial_4,Update: Enemy has been deactivated,,Mise à jour : L'ennemi a été désactivé,Update: Gegner wurde deaktiviert,상황 갱신: 적 비활성화됨,Aktualizacja: wróg dezaktywowany,Atualização: inimigo desativado,Сообщение: противник выведен из строя,Aviso: Enemigo desactivado
VekKilled_Obs_Artificial_1,Evaluation: #main_reverse competency logged,,Évaluation : Compétence notée : #main_reverse,Auswertung: Kompetenz von #main_reverse registriert,평가: #main_reverse 활약 기록됨,Ewaluacja: #main_reverse – odnotowano sukcesy,Avaliação: competência de #main_reverse foi registrada,Анализ: уровень способностей объекта «#main_reverse» добавлен в архив,Evaluación: Competencia de #main_reverse registrada
VekKilled_Obs_Artificial_2,Retrieving Compliment: 'Well done!',,"Récupération de compliment : ""Bravo !""","Kompliment erhalten: ""Gute Arbeit!""",찬사 수신: '잘했어!',Odbieranie pochwały: „Dobra robota!”,"Gerando elogio: ""Muito bem!""",Подбор комплимента: «Отличная работа!»,"Adquiriendo felicitación: ""¡Bien hecho!"""
VekKilled_Obs_Artificial_3,Retrieving Compliment: 'You deserve praise!',,"Récupération de compliment : ""Je vous félicite !""","Kompliment erhalten: ""Sie verdienen großes Lob!""",찬사 수신: '좋아!',Odbieranie pochwały: „Zasługujecie na uznanie!”,"Gerando elogio: ""Você merece congratulações!""",Подбор комплимента: «Тебя можно похвалить!»,"Adquiriendo felicitación: ""¡Te mereces una medalla!"""
VekKilled_Obs_Artificial_4,Retrieving Compliment: 'Jolly good show!',,"Récupération de compliment : ""Quel spectacle !""","Kompliment erhalten: ""Was für eine Show!""",찬사 수신: '아주 좋아!',Odbieranie pochwały: „Niezłe widowisko!”,"Gerando elogio: ""Ô trem bão, sô!""",Подбор комплимента: «Чертовски недурно-с!»,"Adquiriendo felicitación: ""¡Menudo espectáculo!"""
VekKilled_Obs_Artificial_5,"Retrieving Compliment: 'Kicking ass, taking names!'",,"Récupération de compliment : ""C'était génial !""","Kompliment erhalten: ""Sie haben es ihnen gezeigt!""",찬사 수신: '쩌는데?',"Odbieranie pochwały: „Łomot spuszczony, oklaski!”","Gerando elogio: ""Você botou pra quebrar, parça!""",Подбор комплимента: «Жжешь ваще!»,"Adquiriendo felicitación: ""¡Les has dado una buena!"""
VekKilled_Vek_Artificial_1,Update: Target destroyed\nCause of Death: Friendly Fire,,Mise à jour : Cible détruite\nCause de la mort : Tirs alliés,Update: Ziel zerstört\nTodesursache: Eigenbeschuss,상황 갱신: 목표 파괴\n사망 원인: 아군 오사,Aktualizacja: cel zniszczony\nPrzyczyna śmierci: atak własnych sił,Atualização: alvo destruído\nCausa da morte: fogo amigo,Сообщение: цель уничтожена\nПричина смерти: ошибочные действия союзников,Aviso: Objetivo destruido\nCausa de la muerte: Fuego amigo
VekKilled_Vek_Artificial_2,Vek Tactical Efficiency: Sub-optimal,,Efficacité tactique des Veks : Non optimale,Taktische Vek-Effizienz: Suboptimal,Vek 전술 효율: 적정 수준 미달,Efektywność taktyczna veka: poniżej optymalnej,Eficiência tática Vek: abaixo do recomendado,Боевая эффективность векков: неоптимальна,Eficiencia táctica de vek: Subóptima
DoubleVekKill_Self_Artificial_1,Tactical Efficiency: Optimal,,Efficacité tactique : Optimale,Taktische Effizienz: Optimal,전술 효율: 적정 수준,Efektywność taktyczna: optymalna,Eficiência tática: ótima,Боевая эффективность: оптимальна,Eficiencia táctica: Óptima
DoubleVekKill_Self_Artificial_2,Update: Targets destroyed,,Mise à jour : Cibles détruites,Update: Ziele zerstört,상황 갱신: 다수 목표 파괴,Aktualizacja: cele zniszczone,Atualização: alvos destruídos,Сообщение: цели уничтожены,Aviso: Objetivos destruidos
DoubleVekKill_Self_Artificial_3,Update: Targets deleted,,Mise à jour : Cibles supprimées,Update: Ziele vernichtet,상황 갱신: 다수 목표 제거됨,Aktualizacja: cele unicestwione,Atualização: alvos excluídos,Сообщение: цели ликвидированы,Aviso: Objetivos eliminados
DoubleVekKill_Self_Artificial_4,Update: Multiple targets destroyed,,Mise à jour : Multiples cibles détruites,Update: Mehrere Ziele zerstört,상황 갱신: 여러 목표 파괴,Aktualizacja: zniszczono wiele celów,Atualização: múltiplos alvos destruídos,Сообщение: нейтрализована группа целей,Aviso: Múltiples objetivos destruidos
DoubleVekKill_Obs_Artificial_1,Tactical Efficiency: Optimal,,Efficacité tactique : Optimale,Taktische Effizienz: Optimal,전술 효율: 적정 수준,Efektywność taktyczna: optymalna,Eficiência tática: ótima,Боевая эффективность: оптимальна,Eficiencia táctica: Óptima
DoubleVekKill_Obs_Artificial_2,Update: Targets destroyed,,Mise à jour : Cibles détruites,Update: Ziele zerstört,상황 갱신: 다수 목표 파괴,Aktualizacja: cele zniszczone,Atualização: alvos destruídos,Сообщение: цели уничтожены,Aviso: Objetivos destruidos
DoubleVekKill_Obs_Artificial_3,Update: Targets deleted,,Mise à jour : Cibles supprimées,Update: Ziele vernichtet,상황 갱신: 다수 목표 제거됨,Aktualizacja: cele unicestwione,Atualização: alvos excluídos,Сообщение: цели ликвидированы,Aviso: Objetivos eliminados
DoubleVekKill_Obs_Artificial_4,Update: Multiple targets destroyed,,Mise à jour : Multiples cibles détruites,Update: Mehrere Ziele zerstört,상황 갱신: 여러 목표 파괴,Aktualizacja: zniszczono wiele celów,Atualização: múltiplos alvos destruídos,Сообщение: нейтрализована группа целей,Aviso: Múltiples objetivos destruidos
DoubleVekKill_Vek_Artificial_1,Tactical Efficiency: Optimal+\nUpdate: Cataloguing new tactics,,Efficacité tactique : Optimale +\nMise à jour : Catalogage des nouvelles tactiques,Taktische Effizienz: Optimal+\nUpdate: Katalogisierung neuer Taktiken,전술 효율: 최적+\n상황 갱신: 새 전술 수립,Efektywność taktyczna: optymalna+\nAktualizacja: indeksacja nowych taktyk,Eficiência tática: ótima+\nAtualização: catalogando novas táticas,Боевая эффективность: сверхоптимальна\nСообщение: новые тактики добавлены в архив,Eficiencia táctica: Superior a óptima\nAviso: Catalogando nuevas tácticas
DoubleVekKill_Vek_Artificial_2,Update: Targets destroyed,,Mise à jour : Cibles détruites,Update: Ziele zerstört,상황 갱신: 다수 목표 파괴,Aktualizacja: cele zniszczone,Atualização: alvos destruídos,Сообщение: цели уничтожены,Aviso: Objetivos destruidos
